song_id,valence_mean,valence_std,arousal_mean,arousal_std,test,validation,Q1,Q2,Q3,Q4
1179,3.4,1.02,4.1,1.37,0,0,0,0,1,0
1180,3.3,1.62,2.6,1.02,0,0,0,0,1,0
1181,3.7,1.42,4.4,1.91,0,0,0,0,1,0
1182,2.7,1.35,2.2,1.17,0,0,0,0,1,0
1183,3.7,2.1,3.2,1.89,0,0,0,0,1,0
1184,4.2,1.6,2.3,1.27,0,0,0,0,1,0
1185,6.2,1.6,4.8,1.47,1,0,0,0,0,1
1186,3.7,1.55,1.9,0.83,0,0,0,0,1,0
1187,4.4,1.96,4.1,1.81,1,0,0,0,1,0
1188,4.7,1.85,3.3,1.42,0,0,0,0,1,0
1189,4.8,1.78,3.2,1.4,0,0,0,0,1,0
1190,3.5,1.75,2.2,0.87,0,0,0,0,1,0
1191,4.4,1.85,2.6,1.2,0,0,0,0,1,0
1192,3.7,1.95,2.9,1.22,0,0,0,0,1,0
1193,4.4,1.43,3.9,1.45,0,0,0,0,1,0
1194,3.4,1.43,2.5,1.2,1,0,0,0,1,0
1195,4.2,2.23,4.0,1.48,1,0,0,0,1,0
1196,3.8,1.6,2.7,1.55,0,0,0,0,1,0
1197,3.9,1.64,2.8,1.54,0,0,0,0,1,0
1198,3.5,2.06,1.8,0.98,0,0,0,0,1,0
1199,4.5,1.96,3.5,1.36,0,0,0,0,1,0
1200,3.2,1.08,3.6,1.43,0,0,0,0,1,0
1201,6.0,1.61,5.5,1.12,0,1,1,0,0,0
1202,4.1,1.97,2.7,1.35,0,0,0,0,1,0
1203,4.0,1.41,3.4,1.28,0,0,0,0,1,0
1204,6.6,0.92,5.5,1.28,0,0,1,0,0,0
1205,6.0,1.67,5.7,1.62,0,1,1,0,0,0
1206,5.1,1.7,5.8,1.6,0,0,1,0,0,0
1207,4.7,1.68,3.4,1.74,1,0,0,0,1,0
1208,6.2,1.08,4.6,1.11,0,0,0,0,0,1
1209,4.4,1.62,2.7,0.78,0,0,0,0,1,0
1210,3.8,2.04,2.4,1.2,0,0,0,0,1,0
1211,5.5,1.43,4.7,1.55,0,0,0,0,0,1
1212,3.5,1.43,2.7,1.27,0,1,0,0,1,0
1213,3.1,1.22,2.8,1.25,0,0,0,0,1,0
1214,6.2,1.08,5.3,1.49,0,0,1,0,0,0
1215,6.2,1.17,5.6,1.36,1,0,1,0,0,0
1216,5.5,1.36,5.3,1.73,1,1,1,0,0,0
1217,3.9,1.58,2.6,1.02,0,0,0,0,1,0
1218,3.9,1.92,4.1,1.81,0,0,0,0,1,0
1219,4.3,1.27,2.2,1.17,0,0,0,0,1,0
1220,3.6,1.56,2.2,1.08,0,0,0,0,1,0
1221,5.4,0.8,5.3,1.0,0,0,1,0,0,0
1222,4.1,2.02,3.2,1.66,0,0,0,0,1,0
1223,4.6,1.91,5.6,1.74,0,0,0,1,0,0
1224,6.2,1.72,6.8,1.33,0,0,1,0,0,0
1225,3.4,1.85,4.6,2.15,0,0,0,0,1,0
1226,3.9,1.58,3.8,1.66,0,0,0,0,1,0
1227,4.7,1.79,5.7,1.85,0,0,0,1,0,0
1228,5.4,1.43,3.3,1.19,0,0,0,0,0,1
1229,5.2,1.66,4.3,1.68,0,0,0,0,0,1
1230,5.3,1.42,3.7,1.49,0,0,0,0,0,1
1231,5.5,1.5,6.5,1.2,0,0,1,0,0,0
1232,6.9,0.83,6.3,1.42,0,0,1,0,0,0
1233,5.5,1.28,4.8,1.47,0,0,0,0,0,1
1234,4.6,1.43,3.0,0.89,1,0,0,0,1,0
1235,4.9,1.22,5.8,1.17,0,0,0,1,0,0
1236,4.5,1.02,4.9,1.04,1,0,0,1,0,0
1237,4.1,1.37,3.3,1.27,0,0,0,0,1,0
1238,5.5,1.36,5.1,1.81,0,0,1,0,0,0
1239,6.3,2.0,6.7,1.73,0,0,1,0,0,0
1240,2.7,1.19,2.6,0.8,0,0,0,0,1,0
1241,4.1,1.37,3.7,1.62,0,1,0,0,1,0
1242,4.7,0.9,4.3,1.35,0,0,0,0,1,0
1243,5.8,1.4,5.7,1.55,0,0,1,0,0,0
1244,4.6,1.5,3.7,1.27,0,0,0,0,1,0
1245,6.4,1.91,5.3,2.0,1,0,1,0,0,0
1246,4.5,1.8,3.1,1.58,0,0,0,0,1,0
1247,4.4,1.91,6.3,1.85,0,0,0,1,0,0
1248,3.7,1.35,3.0,1.26,1,0,0,0,1,0
1249,5.1,1.76,5.6,1.8,1,0,1,0,0,0
1250,7.0,1.41,7.4,0.92,0,0,1,0,0,0
1251,6.9,0.83,6.3,0.78,0,0,1,0,0,0
1252,5.2,0.87,5.1,1.04,0,0,1,0,0,0
1253,4.1,1.3,3.0,1.0,0,0,0,0,1,0
1254,4.7,1.79,6.2,2.23,0,0,0,1,0,0
1255,3.4,2.32,2.0,0.81,0,0,0,0,1,0
1256,5.7,1.27,5.5,1.69,0,0,1,0,0,0
1257,5.0,1.18,3.8,1.25,0,1,0,0,1,0
1258,5.7,1.62,5.6,1.74,0,0,1,0,0,0
1259,3.6,1.5,2.8,1.08,0,0,0,0,1,0
1260,7.2,0.75,6.5,1.43,1,0,1,0,0,0
1261,3.8,1.83,3.1,1.37,0,0,0,0,1,0
1262,4.5,1.8,4.8,1.4,0,0,0,0,1,0
1263,5.8,1.47,5.1,1.22,0,0,1,0,0,0
1264,4.6,1.96,3.6,1.96,0,0,0,0,1,0
1265,5.8,1.4,5.5,1.12,1,0,1,0,0,0
1266,5.6,0.66,5.1,1.14,0,0,1,0,0,0
1267,4.5,1.69,3.7,1.55,0,0,0,0,1,0
1268,5.3,1.42,3.7,1.55,1,0,0,0,0,1
1269,3.5,1.2,4.4,1.56,1,0,0,0,1,0
1270,4.6,1.02,5.3,1.49,0,0,0,1,0,0
1271,4.6,1.2,4.7,1.0,0,0,0,0,1,0
1272,4.0,1.48,3.2,1.33,0,0,0,0,1,0
1273,4.8,2.18,5.6,1.69,0,0,0,1,0,0
1274,6.0,1.48,5.4,1.11,0,0,1,0,0,0
1275,3.5,1.63,2.8,1.25,0,0,0,0,1,0
1276,4.8,1.08,5.5,0.81,0,0,0,1,0,0
1277,2.9,1.14,2.2,1.17,0,0,0,0,1,0
1278,5.1,1.58,4.1,1.64,0,0,0,0,0,1
1279,5.6,1.8,4.2,1.33,1,0,0,0,0,1
1280,5.9,1.7,5.4,1.43,0,0,1,0,0,0
1281,5.4,1.36,4.5,1.86,0,0,0,0,0,1
1282,6.8,1.54,6.4,1.43,0,0,1,0,0,0
1283,3.3,1.79,5.2,1.47,0,0,0,1,0,0
1284,6.3,1.42,6.6,1.28,0,0,1,0,0,0
1285,5.1,1.81,4.9,1.92,1,0,1,0,0,0
1286,3.8,1.83,3.0,1.34,1,0,0,0,1,0
1287,4.5,1.36,4.3,2.0,0,0,0,0,1,0
1288,5.2,1.54,3.4,1.36,0,0,0,0,0,1
1289,5.0,1.41,4.4,1.43,0,0,0,0,1,0
1290,6.6,1.2,6.6,1.36,1,0,1,0,0,0
1291,3.6,2.01,2.5,1.28,0,0,0,0,1,0
1292,5.6,1.91,5.2,1.08,1,1,1,0,0,0
1293,5.7,1.1,5.1,1.22,1,0,1,0,0,0
1294,5.9,1.22,5.5,1.28,0,0,1,0,0,0
1295,6.9,1.04,6.4,1.8,1,0,1,0,0,0
1296,5.0,1.34,5.9,0.83,1,0,0,1,0,0
1297,4.8,1.81,3.7,1.49,0,0,0,0,1,0
1298,6.9,0.94,5.6,1.36,0,1,1,0,0,0
1299,4.5,1.5,4.7,1.27,0,0,0,0,1,0
1300,6.0,1.1,4.5,1.2,0,0,0,0,0,1
1301,4.4,0.92,2.8,1.47,0,0,0,0,1,0
1302,4.4,1.62,3.8,1.72,0,0,0,0,1,0
1303,6.1,1.81,6.5,1.43,0,0,1,0,0,0
1304,5.2,1.72,6.3,1.68,1,0,1,0,0,0
1305,4.7,2.0,6.2,1.25,0,0,0,1,0,0
1306,5.3,1.49,5.3,1.68,0,0,1,0,0,0
1307,5.1,0.94,5.4,1.69,0,0,1,0,0,0
1308,5.8,1.08,5.3,1.68,0,0,1,0,0,0
1309,6.5,1.02,7.4,0.92,0,1,1,0,0,0
1310,5.1,1.3,4.4,1.62,1,0,0,0,0,1
1311,4.1,1.3,3.5,1.36,1,0,0,0,1,0
1312,5.3,1.1,4.0,2.19,0,0,0,0,0,1
1313,4.2,1.25,3.0,0.89,0,0,0,0,1,0
1314,4.1,1.14,4.1,1.64,0,0,0,0,1,0
1315,7.0,1.1,6.4,1.69,0,0,1,0,0,0
1316,5.2,1.6,4.0,1.79,0,0,0,0,0,1
1317,5.3,1.73,6.2,1.66,0,1,1,0,0,0
1318,4.8,1.78,4.3,2.05,0,0,0,0,1,0
1319,6.5,1.02,5.6,1.36,0,0,1,0,0,0
1320,3.8,2.39,6.5,1.08,0,0,0,1,0,0
1321,4.5,1.36,5.7,1.27,0,0,0,1,0,0
1322,6.5,0.92,5.5,1.63,1,1,1,0,0,0
1323,5.5,1.63,5.0,2.0,0,0,1,0,0,0
1324,6.1,1.51,6.7,1.49,0,0,1,0,0,0
1325,5.9,0.94,5.8,1.54,1,0,1,0,0,0
1326,6.1,0.94,5.0,1.18,1,0,1,0,0,0
1327,5.5,2.06,2.8,1.47,0,0,0,0,0,1
1328,4.4,1.85,2.7,1.1,1,0,0,0,1,0
1329,5.3,1.27,4.2,1.99,0,1,0,0,0,1
1330,5.7,1.9,7.2,0.98,0,0,1,0,0,0
1331,5.3,1.79,4.4,2.15,0,0,0,0,0,1
1332,2.5,1.28,2.3,0.64,0,0,0,0,1,0
1333,4.5,1.86,5.7,1.79,1,0,0,1,0,0
1334,3.8,2.71,7.8,1.47,0,0,0,1,0,0
1335,5.4,1.02,5.6,0.8,1,0,1,0,0,0
1336,3.6,1.8,2.7,1.55,0,0,0,0,1,0
1337,5.0,1.48,6.5,1.2,0,0,0,1,0,0
1338,6.2,1.25,6.4,0.92,0,0,1,0,0,0
1339,7.2,0.75,6.8,1.78,1,0,1,0,0,0
1340,6.4,0.8,5.7,1.27,0,0,1,0,0,0
1341,3.5,1.57,3.2,1.66,0,0,0,0,1,0
1342,6.5,1.69,6.4,1.28,0,0,1,0,0,0
1343,6.0,1.0,5.4,1.62,0,0,1,0,0,0
1344,6.3,1.35,5.5,1.43,0,0,1,0,0,0
1345,4.5,1.12,2.9,0.83,0,0,0,0,1,0
1346,6.5,1.12,5.6,1.69,1,1,1,0,0,0
1347,4.6,1.02,4.0,1.0,0,0,0,0,1,0
1348,5.8,1.25,6.3,1.42,0,1,1,0,0,0
1349,5.2,0.87,5.2,0.98,0,0,1,0,0,0
1350,4.0,0.89,2.6,1.02,0,0,0,0,1,0
1351,6.3,1.27,5.9,1.22,0,1,1,0,0,0
1352,6.7,1.49,6.4,1.43,1,0,1,0,0,0
1353,5.3,1.19,6.4,1.28,1,0,1,0,0,0
1354,4.6,1.2,2.0,1.1,1,0,0,0,1,0
1355,6.3,1.35,3.8,2.18,0,0,0,0,0,1
1356,5.2,1.94,5.2,2.27,0,0,1,0,0,0
1357,4.5,1.5,6.0,1.79,0,0,0,1,0,0
1358,6.0,1.34,6.0,1.48,0,0,1,0,0,0
1359,3.6,1.74,3.4,1.69,0,0,0,0,1,0
1360,5.5,1.36,2.9,1.04,0,0,0,0,0,1
1361,4.4,1.56,2.5,1.43,1,0,0,0,1,0
1362,4.4,1.56,5.4,1.28,0,0,0,1,0,0
1363,5.1,1.37,3.6,1.02,0,0,0,0,0,1
1364,4.3,1.68,6.2,0.98,0,0,0,1,0,0
1365,6.5,1.5,6.4,1.69,1,0,1,0,0,0
1366,5.4,1.69,6.3,0.9,0,0,1,0,0,0
1367,7.1,1.37,7.2,1.54,0,0,1,0,0,0
1368,3.4,1.36,3.3,2.15,0,0,0,0,1,0
1369,6.8,1.47,6.6,1.62,0,0,1,0,0,0
1370,4.3,1.19,4.1,1.22,1,0,0,0,1,0
1371,5.7,1.68,5.4,1.69,0,0,1,0,0,0
1372,4.8,1.47,5.2,1.25,0,0,0,1,0,0
1373,6.6,1.11,5.7,1.73,0,0,1,0,0,0
1374,6.0,1.1,4.1,1.37,0,0,0,0,0,1
1375,5.6,1.69,5.6,1.74,0,1,1,0,0,0
1376,7.0,1.48,6.6,1.43,0,0,1,0,0,0
1377,3.7,1.85,3.1,1.58,0,1,0,0,1,0
1378,5.5,1.69,5.7,1.62,0,0,1,0,0,0
1379,5.8,1.33,5.7,1.49,0,0,1,0,0,0
1380,4.1,1.37,4.5,1.57,0,0,0,0,1,0
1381,6.1,1.92,7.1,1.14,0,0,1,0,0,0
1382,4.8,0.98,4.7,1.55,1,1,0,0,1,0
1383,5.6,1.28,3.0,1.48,0,0,0,0,0,1
1384,5.8,1.33,5.4,1.2,0,0,1,0,0,0
1385,6.0,1.41,6.0,1.1,1,0,1,0,0,0
1386,5.9,1.81,5.0,1.95,0,0,1,0,0,0
1387,6.1,0.94,4.5,2.11,0,0,0,0,0,1
1388,6.8,1.47,7.8,1.08,1,0,1,0,0,0
1389,4.2,1.47,3.3,1.27,1,0,0,0,1,0
1390,6.1,1.3,6.3,1.49,0,0,1,0,0,0
1391,4.3,1.55,5.7,1.19,0,0,0,1,0,0
1392,6.2,1.72,6.7,1.68,0,0,1,0,0,0
1393,6.2,0.75,4.1,1.45,0,0,0,0,0,1
1394,6.0,1.34,4.1,1.58,0,0,0,0,0,1
1395,4.7,1.55,3.5,1.2,0,0,0,0,1,0
1396,6.1,1.7,6.0,2.05,0,0,1,0,0,0
1397,4.3,1.49,3.3,1.62,0,1,0,0,1,0
1398,6.9,1.51,7.6,1.69,0,0,1,0,0,0
1399,6.1,1.7,6.4,1.62,0,0,1,0,0,0
1400,5.6,1.85,5.8,2.27,0,0,1,0,0,0
1401,5.8,1.54,5.3,2.1,0,0,1,0,0,0
1402,5.6,1.2,2.5,1.28,0,0,0,0,0,1
1403,5.6,1.2,5.1,1.37,0,0,1,0,0,0
1404,3.8,0.98,2.7,0.78,0,0,0,0,1,0
1405,3.7,1.73,2.2,0.75,1,0,0,0,1,0
1406,3.9,1.7,3.7,1.73,0,0,0,0,1,0
1407,3.6,1.36,3.8,1.25,0,0,0,0,1,0
1408,4.2,1.54,5.0,1.1,0,0,0,1,0,0
1409,4.9,1.22,3.7,2.0,0,0,0,0,1,0
1410,6.0,1.0,4.4,1.62,0,0,0,0,0,1
1411,3.9,1.87,2.7,0.46,0,0,0,0,1,0
1412,4.6,1.11,3.2,1.25,1,0,0,0,1,0
1413,4.3,1.42,4.1,1.22,0,0,0,0,1,0
1414,3.7,1.1,4.0,1.26,0,0,0,0,1,0
1415,5.7,1.1,4.7,1.27,0,0,0,0,0,1
1416,4.4,1.8,2.7,1.1,0,0,0,0,1,0
1417,4.6,2.2,2.4,1.11,0,0,0,0,1,0
1418,4.3,2.0,3.8,2.27,0,0,0,0,1,0
1419,3.7,1.0,2.5,0.81,0,0,0,0,1,0
1420,4.8,1.54,3.1,1.37,0,0,0,0,1,0
1421,4.2,1.89,3.2,1.6,0,0,0,0,1,0
1422,4.1,1.58,2.8,0.75,0,0,0,0,1,0
1423,4.2,1.33,5.5,1.96,0,0,0,1,0,0
1424,4.5,1.36,3.5,0.92,1,0,0,0,1,0
1425,5.1,1.76,5.2,1.89,0,0,1,0,0,0
1426,6.6,1.62,6.4,1.28,1,0,1,0,0,0
1427,5.0,1.79,4.9,2.17,0,0,0,1,0,0
1428,4.7,1.9,3.5,1.8,0,0,0,0,1,0
1429,3.0,1.26,2.3,0.9,1,0,0,0,1,0
1430,4.6,1.36,3.2,1.66,0,0,0,0,1,0
1431,4.1,1.37,4.1,1.14,0,0,0,0,1,0
1432,3.7,1.27,2.6,0.92,0,0,0,0,1,0
1433,4.0,1.48,3.6,1.43,0,0,0,0,1,0
1434,3.7,1.68,2.8,1.17,0,0,0,0,1,0
1435,3.6,1.5,5.3,1.68,0,0,0,1,0,0
1436,4.7,1.27,3.8,1.47,1,0,0,0,1,0
1437,5.1,1.37,4.5,1.5,0,0,0,0,0,1
1438,3.6,1.91,2.9,1.22,0,1,0,0,1,0
1439,4.1,1.45,2.9,1.14,1,0,0,0,1,0
1440,5.1,1.97,4.9,1.97,0,0,1,0,0,0
1441,5.0,1.18,4.0,1.55,0,0,0,0,1,0
1442,5.3,2.19,2.8,1.33,0,0,0,0,0,1
1443,5.8,1.89,2.9,1.7,0,0,0,0,0,1
1444,4.6,1.02,3.1,1.22,0,0,0,0,1,0
1445,5.1,1.76,3.6,1.36,0,0,0,0,0,1
1446,5.8,0.75,3.2,1.25,0,0,0,0,0,1
1447,4.4,1.62,4.1,1.7,0,0,0,0,1,0
1448,4.4,1.43,4.4,2.15,0,0,0,0,1,0
1449,4.6,1.2,4.1,1.22,0,0,0,0,1,0
1450,5.7,1.42,5.0,1.79,0,1,1,0,0,0
1451,5.1,1.58,4.8,1.83,0,0,0,0,0,1
1452,4.2,1.25,3.9,1.45,0,0,0,0,1,0
1453,4.0,1.79,3.8,1.72,0,0,0,0,1,0
1454,5.2,1.6,3.6,1.43,0,0,0,0,0,1
1455,4.1,1.87,4.2,1.33,1,0,0,0,1,0
1456,4.3,1.62,2.2,0.75,1,0,0,0,1,0
1457,5.4,1.56,4.8,1.6,1,0,0,0,0,1
1458,4.2,1.54,4.7,1.35,1,0,0,0,1,0
1459,5.4,1.85,5.1,1.87,1,0,1,0,0,0
1460,4.8,1.4,3.9,1.51,1,0,0,0,1,0
1461,5.3,1.35,4.2,1.72,0,0,0,0,0,1
1462,4.8,1.17,3.9,0.83,0,0,0,0,1,0
1463,3.3,1.42,3.0,1.79,0,0,0,0,1,0
1464,4.8,1.6,4.4,1.62,0,0,0,0,1,0
1465,5.2,1.17,3.7,1.1,0,0,0,0,0,1
1466,6.1,0.7,4.5,1.36,1,0,0,0,0,1
1467,4.0,1.1,4.2,1.08,0,0,0,0,1,0
1468,3.7,1.42,2.0,1.0,0,0,0,0,1,0
1469,3.1,1.64,3.2,1.6,0,0,0,0,1,0
1470,5.1,1.37,3.2,1.6,0,0,0,0,0,1
1471,7.3,1.19,6.8,0.98,0,0,1,0,0,0
1472,5.0,1.48,5.2,1.08,0,0,0,1,0,0
1473,6.1,1.7,6.0,1.79,0,0,1,0,0,0
1474,6.6,0.92,6.4,1.11,0,0,1,0,0,0
1475,4.3,1.19,3.2,0.98,0,0,0,0,1,0
1476,4.5,2.11,5.1,1.87,0,0,0,1,0,0
1477,5.1,1.45,4.5,1.36,1,0,0,0,0,1
1478,5.1,1.14,3.5,1.36,1,0,0,0,0,1
1479,5.0,1.18,5.1,1.51,0,0,0,1,0,0
1480,4.8,1.89,5.3,1.42,0,1,0,1,0,0
1481,3.9,1.45,3.7,1.49,0,0,0,0,1,0
1482,4.3,1.68,3.4,1.43,0,0,0,0,1,0
1483,3.9,1.87,3.8,1.17,0,1,0,0,1,0
1484,4.4,1.36,3.8,1.4,0,0,0,0,1,0
1485,4.7,1.35,3.8,1.17,1,0,0,0,1,0
1486,3.7,1.62,2.9,1.04,0,0,0,0,1,0
1487,4.3,1.85,2.4,0.8,0,0,0,0,1,0
1488,4.9,1.64,3.9,0.94,0,0,0,0,1,0
1489,4.9,1.37,4.6,1.43,0,0,0,0,1,0
1490,3.8,1.47,3.1,1.76,0,1,0,0,1,0
1491,4.8,1.33,5.2,1.83,0,0,0,1,0,0
1492,3.3,1.85,2.8,0.75,0,0,0,0,1,0
1493,4.0,1.34,6.1,1.7,1,0,0,1,0,0
1494,4.9,1.45,3.8,1.54,0,0,0,0,1,0
1495,4.4,1.11,3.9,1.51,0,0,0,0,1,0
1496,6.1,1.64,5.8,1.47,0,0,1,0,0,0
1497,4.4,1.74,3.6,1.36,0,0,0,0,1,0
1498,4.8,1.25,3.8,1.78,0,0,0,0,1,0
1499,4.8,1.33,4.5,1.2,0,0,0,0,1,0
1500,3.8,1.72,3.2,1.94,0,0,0,0,1,0
1501,5.0,1.95,4.9,1.97,1,0,0,1,0,0
1502,7.2,0.98,7.0,1.34,0,0,1,0,0,0
1503,5.9,1.14,4.1,2.3,0,0,0,0,0,1
1504,6.0,1.79,5.9,1.51,0,0,1,0,0,0
1505,4.2,1.08,4.9,1.58,0,0,0,1,0,0
1506,5.0,1.18,4.8,0.87,1,0,0,0,1,0
1507,5.5,0.92,5.7,0.9,0,0,1,0,0,0
1508,5.9,1.64,5.3,1.49,0,0,1,0,0,0
1509,5.9,1.14,5.4,1.8,0,0,1,0,0,0
1510,4.1,1.45,5.6,1.02,0,0,0,1,0,0
1511,5.5,1.57,5.6,1.91,0,0,1,0,0,0
1512,3.8,1.72,5.2,1.25,0,0,0,1,0,0
1513,6.1,1.22,6.3,1.19,0,0,1,0,0,0
1514,4.6,1.96,5.4,1.36,0,0,0,1,0,0
1515,4.4,1.28,4.8,1.4,1,0,0,0,1,0
1516,5.6,1.62,4.9,1.76,0,0,1,0,0,0
1517,6.0,1.67,5.0,1.67,0,0,1,0,0,0
1518,6.1,1.45,6.3,1.55,0,1,1,0,0,0
1519,5.0,1.48,5.6,1.02,0,0,0,1,0,0
1520,5.3,1.27,5.3,1.0,1,0,1,0,0,0
1521,4.8,1.08,4.9,0.83,0,0,0,1,0,0
1522,5.2,1.4,5.7,1.1,0,0,1,0,0,0
1523,6.9,1.45,4.8,1.72,0,0,0,0,0,1
1524,5.6,1.43,4.4,2.11,1,0,0,0,0,1
1525,4.5,1.12,4.5,1.5,0,1,0,0,1,0
1526,5.9,1.45,5.9,1.7,1,0,1,0,0,0
1527,4.5,1.02,4.7,1.0,0,0,0,0,1,0
1528,5.5,1.86,4.6,2.11,0,1,0,0,0,1
1529,5.4,1.96,5.7,1.73,0,0,1,0,0,0
1530,6.2,0.98,4.2,1.33,0,0,0,0,0,1
1531,5.1,1.92,4.8,2.14,0,0,0,0,0,1
1532,5.8,1.33,5.6,1.8,1,0,1,0,0,0
1533,5.2,1.83,5.3,1.95,1,0,1,0,0,0
1534,5.7,0.9,5.7,1.35,0,1,1,0,0,0
1535,5.4,1.2,5.3,1.1,0,0,1,0,0,0
1536,4.8,1.08,3.4,1.69,0,0,0,0,1,0
1537,5.9,1.14,3.4,1.11,0,0,0,0,0,1
1538,6.3,1.19,4.7,1.35,0,0,0,0,0,1
1539,4.4,2.01,4.7,2.0,0,0,0,0,1,0
1540,5.7,1.9,5.1,1.92,0,0,1,0,0,0
1541,5.2,1.08,4.6,1.56,0,0,0,0,0,1
1542,5.5,1.8,5.5,1.43,0,0,1,0,0,0
1543,6.1,1.45,5.4,1.8,0,0,1,0,0,0
1544,6.4,1.74,5.4,1.62,0,0,1,0,0,0
1545,4.8,1.47,4.8,1.25,0,0,0,0,1,0
1546,5.3,1.19,4.4,1.02,0,0,0,0,0,1
1547,4.0,1.67,5.8,1.89,1,0,0,1,0,0
1548,4.6,1.02,3.7,1.35,0,0,0,0,1,0
1549,4.9,1.81,5.2,1.72,0,0,0,1,0,0
1550,4.8,1.66,3.7,1.1,1,0,0,0,1,0
1551,5.6,1.8,5.4,1.56,0,0,1,0,0,0
1552,5.6,1.56,5.6,1.36,1,1,1,0,0,0
1553,5.6,1.69,5.9,1.58,0,0,1,0,0,0
1554,5.8,1.47,4.5,2.16,0,0,0,0,0,1
1555,4.4,1.36,2.9,1.04,1,0,0,0,1,0
1556,4.7,2.0,6.1,1.45,0,0,0,1,0,0
1557,5.5,1.86,6.3,1.42,0,0,1,0,0,0
1558,3.4,1.56,5.9,1.14,0,0,0,1,0,0
1559,5.8,0.98,5.2,1.6,0,0,1,0,0,0
1560,5.2,0.98,5.2,1.4,0,0,1,0,0,0
1561,5.0,1.9,6.0,1.41,0,0,0,1,0,0
1562,4.8,2.04,6.3,1.42,0,0,0,1,0,0
1563,5.1,2.07,5.7,1.79,0,0,1,0,0,0
1564,6.1,1.81,6.4,1.43,0,0,1,0,0,0
1565,4.6,1.36,4.9,1.76,0,0,0,1,0,0
1566,6.2,0.98,5.3,1.0,0,0,1,0,0,0
1567,4.0,1.48,5.0,1.26,1,0,0,1,0,0
1568,5.4,2.2,6.0,1.61,0,0,1,0,0,0
1569,5.6,1.5,5.8,1.25,0,0,1,0,0,0
1570,5.2,1.47,4.6,1.74,0,0,0,0,0,1
1571,4.4,2.06,6.9,1.14,0,0,0,1,0,0
1572,5.5,2.16,5.0,2.45,0,1,1,0,0,0
1573,4.9,1.37,3.6,1.8,0,1,0,0,1,0
1574,5.9,1.64,5.4,1.69,0,0,1,0,0,0
1575,5.2,1.47,5.1,1.51,0,0,1,0,0,0
1576,5.4,0.8,3.9,1.45,0,0,0,0,0,1
1577,5.2,1.89,4.7,1.73,0,0,0,0,0,1
1578,5.9,0.3,4.8,1.54,1,0,0,0,0,1
1579,5.8,1.72,4.9,1.92,0,0,1,0,0,0
1580,6.1,1.04,5.2,1.08,0,0,1,0,0,0
1581,6.5,1.28,6.1,1.37,0,0,1,0,0,0
1582,5.9,1.22,5.4,1.5,0,0,1,0,0,0
1583,5.6,1.56,5.2,1.99,1,0,1,0,0,0
1584,4.9,1.37,4.6,1.8,0,0,0,0,1,0
1585,5.0,1.95,3.9,1.64,1,0,0,0,1,0
1586,4.3,1.62,5.0,1.1,0,0,0,1,0,0
1587,5.0,1.0,5.5,1.28,0,0,0,1,0,0
1588,4.9,1.64,5.8,1.54,1,0,0,1,0,0
1589,5.8,1.47,6.1,1.04,1,0,1,0,0,0
1590,4.2,1.6,6.2,1.17,1,0,0,1,0,0
1591,5.9,0.94,4.7,1.42,0,0,0,0,0,1
1592,6.1,1.92,6.4,1.8,1,0,1,0,0,0
1593,4.7,1.62,3.5,1.57,0,0,0,0,1,0
1594,5.6,1.43,5.4,1.69,0,0,1,0,0,0
1595,5.6,1.85,5.9,1.51,0,0,1,0,0,0
1596,5.5,1.8,5.1,1.87,0,0,1,0,0,0
1597,5.5,1.02,5.0,0.89,1,0,1,0,0,0
1598,4.3,2.19,5.5,1.57,0,0,0,1,0,0
1599,3.6,1.74,4.1,1.45,1,0,0,0,1,0
1600,5.6,1.11,5.6,1.11,1,0,1,0,0,0
1601,5.0,1.67,5.3,1.73,0,0,0,1,0,0
1602,5.0,1.95,3.7,1.9,0,0,0,0,1,0
1603,5.4,0.92,3.9,1.3,0,0,0,0,0,1
1604,4.5,1.5,3.6,0.8,0,0,0,0,1,0
1605,5.6,1.85,4.0,1.95,0,0,0,0,0,1
1606,5.6,0.8,4.9,1.04,0,0,1,0,0,0
1607,4.5,2.01,3.0,1.67,1,0,0,0,1,0
1608,4.5,2.29,7.0,1.34,1,0,0,1,0,0
1609,6.4,1.43,6.5,1.57,0,0,1,0,0,0
1610,6.4,1.2,4.1,1.45,1,0,0,0,0,1
1611,5.7,2.0,6.2,1.6,1,0,1,0,0,0
1612,3.8,0.98,3.1,1.45,0,0,0,0,1,0
1613,6.2,2.09,6.6,1.62,0,0,1,0,0,0
1614,6.6,0.97,4.6,1.35,0,0,0,0,0,1
1615,5.7,0.78,4.6,1.62,1,0,0,0,0,1
1616,4.8,2.04,5.5,1.86,0,0,0,1,0,0
1617,6.1,1.64,5.9,1.81,0,0,1,0,0,0
1618,6.1,1.64,3.9,1.22,0,0,0,0,0,1
1619,5.2,1.54,5.3,1.55,0,0,1,0,0,0
1620,6.3,1.49,5.7,1.68,0,1,1,0,0,0
1621,6.1,1.7,6.0,1.55,0,0,1,0,0,0
1622,6.0,1.73,5.9,1.81,0,0,1,0,0,0
1623,5.6,1.69,5.3,1.95,0,0,1,0,0,0
1624,5.7,1.73,6.4,1.62,0,0,1,0,0,0
1625,4.9,1.22,4.4,1.56,0,0,0,0,1,0
1626,6.1,1.64,6.0,1.55,0,0,1,0,0,0
1627,4.4,1.56,3.9,1.64,1,1,0,0,1,0
1628,4.7,1.49,4.8,1.4,0,0,0,0,1,0
